Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
60,2:08:17,,Amanuel MESEL,29 DEC 1990,ERI,2,,Valencia (ESP),17 NOV 2013,1189
63,2:08:19,,Sahle WARGA,30 JAN 1984,ETH,7,,Paris (FRA),07 APR 2013,1188
63,2:08:19,,Abraham GIRMA,21 SEP 1986,ETH,8,,Paris (FRA),07 APR 2013,1188
63,2:08:19,,Henry Kemo SUGUT,04 MAY 1985,KEN,1,,Wien (AUT),14 APR 2013,1188
66,2:08:22,,Yared ASMEROM,04 FEB 1980,ERI,7,,London (GBR),21 APR 2013,1187
67,2:08:24,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,8,,Dubai (UAE),25 JAN 2013,1187
67,2:08:24,,Geoffrey MUTAI,07 OCT 1981,KEN,1,,"New York, NY (USA)",03 NOV 2013,1187
69,2:08:28,,Habtamu ASEFA,29 MAR 1985,ETH,9,,Dubai (UAE),25 JAN 2013,1186
70,2:08:29,,Nixson KURGAT,02 MAY 1988,KEN,1,,Chuncheon (KOR),27 OCT 2013,1185
71,2:08:30,,David KEMBOI,23 NOV 1974,KEN,2,,Chuncheon (KOR),27 OCT 2013,1185
72,2:08:31,,Francis Kibiwott LARABAL,15 SEP 1978,KEN,3,,See Genezareth (ISR),10 JAN 2013,1185
73,2:08:32,,Lusapho APRIL,24 MAY 1982,RSA,1,,Hannover (GER),05 MAY 2013,1185
74,2:08:33,,Abraham KIPROTICH,17 AUG 1983,FRA,1,,Daegu (KOR),14 APR 2013,1184
75,2:08:34,,Solomon KIPTOO,01 JAN 1989,KEN,2,,Wien (AUT),14 APR 2013,1184
76,2:08:35,,Kentaro NAKAMOTO,07 DEC 1982,JPN,2,,Oita (JPN),03 FEB 2013,1184
76,2:08:35,,Haile Haja GEMEDA,22 OCT 1988,ETH,4,,Roma (ITA),17 MAR 2013,1184
78,2:08:39,,Stanley Kipleting BIWOTT,21 APR 1986,KEN,8,,London (GBR),21 APR 2013,1183
79,2:08:42,,Geoffrey GIKUNI,11 MAR 1984,KEN,3,,Wien (AUT),14 APR 2013,1182
79,2:08:42,,Alfred KERING,20 NOV 1978,KEN,1,,Hengshui (CHN),21 SEP 2013,1182
81,2:08:46,,Dereje TADESSE,24 JAN 1987,ETH,4,,See Genezareth (ISR),10 JAN 2013,1181
81,2:08:46,,Abebe NEGEWO,20 MAY 1984,ETH,4,,Beijing (CHN),20 OCT 2013,1181
83,2:08:48,,James Mwangi MACHARIA,23 JUN 1984,KEN,3,,Otsu (JPN),03 MAR 2013,1180
84,2:08:50,,Sammy KIBET,02 FEB 1982,KEN,3,,Marrakech (MAR),27 JAN 2013,1180
84,2:08:50,,Lukas Lokobe KANDA,01 JAN 1983,KEN,5,,Roma (ITA),17 MAR 2013,1180
86,2:08:51,,Masakazu FUJIWARA,06 MAR 1981,JPN,4,,Otsu (JPN),03 MAR 2013,1179
86,2:08:51,,Nicholas KEMBOI,25 NOV 1983,QAT,1,,Praha (CZE),12 MAY 2013,1179
88,2:08:52,,Samwel MASWAI,29 MAR 1988,KEN,5,,Berlin (GER),29 SEP 2013,1179
88,2:08:52,,Patrick Kipyegon TERER,06 JUL 1989,KEN,1,,Torino (ITA),17 NOV 2013,1179
90,2:08:53,,Gemechu WORKU,1985,ETH,10,,Dubai (UAE),25 JAN 2013,1179
90,2:08:53,,Francis Kipkoech BOWEN,12 OCT 1973,KEN,3,,Chuncheon (KOR),27 OCT 2013,1179
92,2:08:55,,Milton Rotich KIPLAGAT,29 MAR 1986,KEN,1,,Casablanca (MAR),27 OCT 2013,1178
93,2:09:00,,Gebretsadik ABRAHA,16 JUL 1992,ETH,4,,Xiamen (CHN),05 JAN 2013,1177
93,2:09:00,,Joseph GITAU,03 JAN 1988,KEN,2,,Fukuoka (JPN),01 DEC 2013,1177
93,2:09:00,,Ser-Od BAT-OCHIR,07 OCT 1981,MGL,1,,Hofu (JPN),15 DEC 2013,1177
96,2:09:02,,Sisay LEMMA,12 DEC 1990,ETH,1,,Warszawa (POL),21 APR 2013,1176
97,2:09:05,,Feysa BEKELE,04 AUG 1983,ETH,7,,Tokyo (JPN),24 FEB 2013,1175
98,2:09:06,,Ryo YAMAMOTO,18 MAY 1984,JPN,5,,Otsu (JPN),03 MAR 2013,1175
98,2:09:06,,Boniface MBUVI MUEMA,20 DEC 1986,KEN,2,,Gongju (KOR),13 OCT 2013,1175
100,2:09:08,,Julius MURIUKI,03 JUL 1985,KEN,6,,See Genezareth (ISR),10 JAN 2013,1175
1,2:04:15,,Geoffrey MUTAI,07 OCT 1981,KEN,1,,Berlin (GER),30 SEP 2012,1258
2,2:04:16,,Dennis KIMETTO,22 APR 1984,KEN,2,,Berlin (GER),30 SEP 2012,1257
3,2:04:23,,Ayele ABSHERO,28 DEC 1990,ETH,1,,Dubai (UAE),27 JAN 2012,1255
4,2:04:38,,Tsegaye KEBEDE,15 JAN 1987,ETH,1,,"Chicago, IL (USA)",07 OCT 2012,1251
5,2:04:44,,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,,London (GBR),22 APR 2012,1249
6,2:04:48,,Yemane TSEGAY,08 APR 1985,ETH,1,,Rotterdam (NED),15 APR 2012,1248
7,2:04:50,,Dino SEFIR,28 MAY 1988,ETH,2,,Dubai (UAE),27 JAN 2012,1247
7,2:04:50,,Getu FELEKE,28 NOV 1986,ETH,2,,Rotterdam (NED),15 APR 2012,1247
9,2:04:52,,Feyisa LILESA,01 FEB 1990,ETH,2,,"Chicago, IL (USA)",07 OCT 2012,1247
10,2:04:54,,Markos GENETI,07 JUN 1984,ETH,3,,Dubai (UAE),27 JAN 2012,1246
11,2:04:56,,Jonathan MAIYO,05 MAY 1988,KEN,4,,Dubai (UAE),27 JAN 2012,1246
12,2:05:03,,Moses MOSOP,07 JUL 1985,KEN,3,,Rotterdam (NED),15 APR 2012,1244
13,2:05:10,,Tadesse TOLA,31 OCT 1987,ETH,5,,Dubai (UAE),27 JAN 2012,1242
14,2:05:12,,Stanley Kipleting BIWOTT,21 APR 1986,KEN,1,,Paris (FRA),15 APR 2012,1241
15,2:05:27,,Tilahun REGASSA,18 JAN 1990,ETH,3,,"Chicago, IL (USA)",07 OCT 2012,1237
16,2:05:37,,Wilson Loyanae ERUPE,20 NOV 1988,KEN,1,,Seoul (KOR),18 MAR 2012,1234
17,2:05:41,,Dadi Yami GEMEDA,02 APR 1988,ETH,6,,Dubai (UAE),27 JAN 2012,1233
17,2:05:41,,Wilson Kwambai CHEBET,12 JUL 1985,KEN,1,,Amsterdam (NED),21 OCT 2012,1233
19,2:05:42,,Shami Abdullah DAWIT,16 JUL 1984,ETH,7,,Dubai (UAE),27 JAN 2012,1233
19,2:05:42,,Deressa CHIMSA,21 NOV 1976,ETH,8,,Dubai (UAE),27 JAN 2012,1233
21,2:05:46,,Dickson CHUMBA,27 OCT 1986,KEN,1,,Eindhoven (NED),14 OCT 2012,1231
22,2:05:50,,James Kipsang KWAMBAI,28 FEB 1983,KEN,1,,Seoul (KOR),04 NOV 2012,1230
23,2:05:54,,Sammy KITWARA,26 NOV 1986,KEN,4,,"Chicago, IL (USA)",07 OCT 2012,1229
24,2:06:05,,Mariko KIPCHUMBA KIPLAGAT,04 JUL 1974,KEN,1,,Reims (FRA),21 OCT 2012,1226
25,2:06:08,,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,,Frankfurt (GER),28 OCT 2012,1225
26,2:06:11,,Franklin CHEPKWONY,15 JUN 1984,KEN,2,,Eindhoven (NED),14 OCT 2012,1224
27,2:06:12,,Geoffrey KAMWOROR,22 NOV 1992,KEN,3,,Berlin (GER),30 SEP 2012,1224
28,2:06:13,,Wesley KORIR,15 NOV 1982,KEN,5,,"Chicago, IL (USA)",07 OCT 2012,1224
29,2:06:17,,Seboka Dibaba TOLA,10 NOV 1987,ETH,9,,Dubai (UAE),27 JAN 2012,1223
29,2:06:17,,Eric NDIEMA,28 DEC 1992,KEN,3,,Eindhoven (NED),14 OCT 2012,1223
31,2:06:22,,Assefa BENTAYEHU,,ETH,2,,Amsterdam (NED),21 OCT 2012,1221
32,2:06:23,,Gebretsadik ABRAHA,16 JUL 1992,ETH,3,,Amsterdam (NED),21 OCT 2012,1221
33,2:06:24,,Raji ASSEFA,18 FEB 1986,ETH,2,,Paris (FRA),15 APR 2012,1221
34,2:06:26,,Feysa BEKELE,04 AUG 1983,ETH,4,,Amsterdam (NED),21 OCT 2012,1220
35,2:06:27,,Sisay JISA,29 DEC 1982,ETH,3,,Paris (FRA),15 APR 2012,1220
36,2:06:40,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,6,,"Chicago, IL (USA)",07 OCT 2012,1216
37,2:06:44,,Eliud KIPTANUI,06 JUN 1989,KEN,3,,Seoul (KOR),18 MAR 2012,1215
38,2:06:48,,Abraham GIRMA,21 SEP 1986,ETH,5,,Amsterdam (NED),21 OCT 2012,1214
39,2:06:51,,Tariku JUFAR,18 JUL 1984,ETH,1,,"Houston, TX (USA)",15 JAN 2012,1213
39,2:06:51,,Philip Sanga KIMUTAI,10 SEP 1983,KEN,4,,Seoul (KOR),18 MAR 2012,1213
39,2:06:51,,Martin Kiptolo LEL,29 OCT 1978,KEN,2,,London (GBR),22 APR 2012,1213
42,2:06:58,,Henry Kemo SUGUT,04 MAY 1985,KEN,1,,Wien (AUT),15 APR 2012,1211
42,2:06:58,,Joseph GITAU,03 JAN 1988,KEN,1,,Fukuoka (JPN),02 DEC 2012,1211
44,2:07:01,,Lawrence KIMAYO,02 SEP 1990,KEN,1,,Košice (SVK),07 OCT 2012,1210
45,2:07:04,,Samuel NDUNGU,04 APR 1988,KEN,1,,Otsu (JPN),04 MAR 2012,1209
46,2:07:11,,Mulugeta WAMI,17 JUL 1982,ETH,6,,Amsterdam (NED),21 OCT 2012,1207
47,2:07:17,,Stephen TUM,12 JUL 1986,KEN,2,,Praha (CZE),13 MAY 2012,1206
48,2:07:23,,Augustine RONO,1982,KEN,3,,Hamburg (GER),29 APR 2012,1204
49,2:07:28,,Eshetu WENDIMU,03 OCT 1986,ETH,11,,Dubai (UAE),27 JAN 2012,1203
50,2:07:30,,Patrick TAMBWÉ,05 MAY 1975,FRA,1,,See Genezareth (ISR),12 JAN 2012,1202
51,2:07:31,,Felix KENY,25 DEC 1985,KEN,5,,Seoul (KOR),18 MAR 2012,1202
52,2:07:32,,Francis Kibiwott LARABAL,15 SEP 1978,KEN,2,,See Genezareth (ISR),12 JAN 2012,1201
53,2:07:35,,Teferi BACHA,21 JAN 1981,ETH,3,,See Genezareth (ISR),12 JAN 2012,1201
53,2:07:35,,Gilbert Kipruto KIRWA,20 DEC 1985,KEN,3,,Frankfurt (GER),28 OCT 2012,1201
55,2:07:37,,Peter KAMAIS,07 NOV 1976,KEN,1,,Xiamen (CHN),07 JAN 2012,1200
55,2:07:37,,Michael KIPYEGO,02 OCT 1983,KEN,1,,Tokyo (JPN),26 FEB 2012,1200
55,2:07:37,,Alfred KERING,20 NOV 1978,KEN,1,,Köln (GER),14 OCT 2012,1200
58,2:07:38,,Gilbert YEGON,06 AUG 1988,KEN,2,,Wien (AUT),15 APR 2012,1200
59,2:07:39,,Henryk SZOST,20 JAN 1982,POL,2,,Otsu (JPN),04 MAR 2012,1200
59,2:07:39,,Limenih GETACHEW,30 APR 1990,ETH,2,,Köln (GER),14 OCT 2012,1200
61,2:07:41,,Debebe TOLOSSA,1980,ETH,2,,"Houston, TX (USA)",15 JAN 2012,1199
61,2:07:41,,Charles Kiama MUNYEKI,02 NOV 1988,KEN,6,,Seoul (KOR),18 MAR 2012,1199
63,2:07:43,,Gemechu WORKU,1985,ETH,4,,See Genezareth (ISR),12 JAN 2012,1198
63,2:07:43,,Jairus CHANCHIMA,05 DEC 1984,KEN,7,,Seoul (KOR),18 MAR 2012,1198
65,2:07:44,,John KIPROTICH,30 MAR 1989,KEN,3,,Wien (AUT),15 APR 2012,1198
65,2:07:44,,Jaouad GHARIB,22 MAY 1972,MAR,4,,London (GBR),22 APR 2012,1198
67,2:07:45,,Moses Kigen KIPKOSGEI,10 JAN 1983,KEN,12,,Dubai (UAE),27 JAN 2012,1198
68,2:07:47,,Dathan RITZENHEIN,30 DEC 1982,USA,9,,"Chicago, IL (USA)",07 OCT 2012,1197
69,2:07:48,,Bazu WORKU HAYLA,15 SEP 1990,ETH,13,,Dubai (UAE),27 JAN 2012,1197
69,2:07:48,,Arata FUJIWARA,12 SEP 1981,JPN,2,,Tokyo (JPN),26 FEB 2012,1197
71,2:07:49,,Philemon Gitia BAARU,20 MAY 1981,KEN,2,,Košice (SVK),07 OCT 2012,1197
71,2:07:49,,Evans Kipkosgei RUTO,14 JAN 1984,KEN,3,,Košice (SVK),07 OCT 2012,1197
73,2:07:50,,Stephen KIPROTICH,27 FEB 1989,UGA,3,,Tokyo (JPN),26 FEB 2012,1196
74,2:07:51,,Elija KEMBOI,10 SEP 1984,KEN,4,,Košice (SVK),07 OCT 2012,1196
75,2:07:53,,Duncan Cheruiyot KOECH,28 DEC 1981,KEN,3,,Köln (GER),14 OCT 2012,1196
76,2:07:56,,Abel KIRUI,06 APR 1982,KEN,5,,London (GBR),22 APR 2012,1195
76,2:07:56,,Shumi DECHASA,28 MAY 1989,ETH,4,,Hamburg (GER),29 APR 2012,1195
78,2:07:57,,David Kemboi KIYENG,22 APR 1983,KEN,1,,Daegu (KOR),08 APR 2012,1194
79,2:08:01,,Julius NDERITU,07 OCT 1979,KEN,14,,Dubai (UAE),27 JAN 2012,1193
79,2:08:01,,Emmanuel MUTAI,12 OCT 1984,KEN,6,,London (GBR),22 APR 2012,1193
79,2:08:01,,Laban MUTAI,15 JAN 1988,KEN,4,,Köln (GER),14 OCT 2012,1193
82,2:08:03,,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,7,,London (GBR),22 APR 2012,1193
83,2:08:04,,Lukas Lokobe KANDA,01 JAN 1983,KEN,1,,Roma (ITA),18 MAR 2012,1192
84,2:08:05,,Stephen KIBET,09 NOV 1986,KEN,4,,Rotterdam (NED),15 APR 2012,1192
85,2:08:06,,Samuel Tsegay TESFAMARIAM,24 FEB 1988,ERI,8,,London (GBR),22 APR 2012,1192
86,2:08:07,,Hailu MEKONNEN,04 APR 1980,ETH,1,,Hengshui (CHN),22 SEP 2012,1192
87,2:08:11,,Stephen Kipkoech KIBIWOTT,03 APR 1980,KEN,15,,Dubai (UAE),27 JAN 2012,1191
88,2:08:13,,Julius Kipkorir KIPLIMO,06 JUN 1985,KEN,2,,Hengshui (CHN),22 SEP 2012,1190
89,2:08:14,,Gideon Kipkemoi KIPKETER,10 NOV 1992,KEN,7,,Amsterdam (NED),21 OCT 2012,1190
90,2:08:16,,Gilbert CHEPKWONY,1985,KEN,2,,Daegu (KOR),08 APR 2012,1189
91,2:08:17,,Haile GEBRSELASSIE,18 APR 1973,ETH,4,,Tokyo (JPN),26 FEB 2012,1189
92,2:08:18,,Joel Kemboi KIMURER,21 JAN 1988,KEN,2,,Valencia (ESP),18 NOV 2012,1189
93,2:08:21,,Francis Kipkoech BOWEN,12 OCT 1973,KEN,5,,Eindhoven (NED),14 OCT 2012,1188
94,2:08:24,,Hiroyuki HORIBATA,28 OCT 1986,JPN,2,,Fukuoka (JPN),02 DEC 2012,1187
95,2:08:28,,Gidena GEBREMEDHIN,1982,ETH,5,,See Genezareth (ISR),12 JAN 2012,1186
95,2:08:28,,Nicholas Manza KAMAKYA,02 MAR 1985,KEN,4,,Berlin (GER),30 SEP 2012,1186
97,2:08:30,,Solomon KIPTOO,01 JAN 1989,KEN,6,,Eindhoven (NED),14 OCT 2012,1185
98,2:08:32,,Viktor RÖTHLIN,14 OCT 1974,SUI,5,,Tokyo (JPN),26 FEB 2012,1185
98,2:08:32,,William KIBOR,10 JAN 1985,KEN,5,,Wien (AUT),15 APR 2012,1185
100,2:08:33,,Peter Kimeli SOME,05 JUN 1990,KEN,4,,Frankfurt (GER),28 OCT 2012,1184
1,2:05:56,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,,Berlin (GER),24 SEP 2006,1229
2,2:06:38,,Sammy Kipchoge KORIR,12 DEC 1971,KEN,1,,Rotterdam (NED),09 APR 2006,1217
3,2:06:39,,Felix LIMO,22 AUG 1980,KEN,1,,London (GBR),23 APR 2006,1216
4,2:06:41,,Martin Kiptolo LEL,29 OCT 1978,KEN,2,,London (GBR),23 APR 2006,1216
5,2:06:44,,Paul Kiprop KIRUI,05 FEB 1980,KEN,2,,Rotterdam (NED),09 APR 2006,1215
6,2:06:52,,Charles Kibiwott SERONEI,08 AUG 1974,KEN,3,,Rotterdam (NED),09 APR 2006,1213
6,2:06:52,,Julio REY,13 JAN 1972,ESP,1,,Hamburg (GER),23 APR 2006,1213
8,2:06:55,,Hendrick RAMAALA,02 FEB 1972,RSA,3,,London (GBR),23 APR 2006,1212
9,2:07:04,,Khalid KHANNOUCHI,22 DEC 1971,USA,4,,London (GBR),23 APR 2006,1209
10,2:07:15,,Dmytri BARANOVSKIY,28 JUL 1979,UKR,2,,Fukuoka (JPN),03 DEC 2006,1206
11,2:07:19,,Jaouad GHARIB,22 MAY 1972,MAR,3,,Fukuoka (JPN),03 DEC 2006,1205
12,2:07:22,,Stefano BALDINI,25 MAY 1971,ITA,5,,London (GBR),23 APR 2006,1204
13,2:07:34,,Rodgers ROP,16 FEB 1976,KEN,6,,London (GBR),23 APR 2006,1201
14,2:07:35,,Robert Kipkoech CHERUIYOT,26 SEP 1978,KEN,1,,"Chicago, IL (USA)",22 OCT 2006,1201
15,2:07:37,,Robert CHEBOROR,09 SEP 1978,KEN,2,,Hamburg (GER),23 APR 2006,1200
16,2:07:40,,Daniel NJENGA,07 MAY 1976,KEN,2,,"Chicago, IL (USA)",22 OCT 2006,1199
17,2:07:51,,Jimmy Mwangangi MUINDI,14 AUG 1973,KEN,3,,"Chicago, IL (USA)",22 OCT 2006,1196
18,2:07:58,,Benson Kipchumba CHERONO,30 JUN 1984,KEN,1,,Milano (ITA),08 OCT 2006,1194
19,2:07:59,,Hicham CHATT,18 FEB 1969,MAR,7,,London (GBR),23 APR 2006,1194
20,2:08:03,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,1,,Paris (FRA),09 APR 2006,1193
21,2:08:13,,Jason MBOTE,05 JAN 1977,KEN,1,,Seoul (KOR),05 NOV 2006,1190
22,2:08:18,,Philip SINGOEI,31 DEC 1975,KEN,1,,Eindhoven (NED),08 OCT 2006,1189
23,2:08:20,,Lahoussine MRIKIK,07 JUN 1972,MAR,1,,Wien (AUT),07 MAY 2006,1188
24,2:08:33,,Benson Kipchumba BARUS,04 JUL 1980,KEN,2,,Milano (ITA),08 OCT 2006,1184
25,2:08:38,,David Mandago KIPKORIR,15 DEC 1974,KEN,1,,Roma (ITA),26 MAR 2006,1183
26,2:08:46,,Dejene BIRHANU,12 DEC 1980,ETH,4,,Rotterdam (NED),09 APR 2006,1181
27,2:08:49,,Wataru OKUTANI,09 JAN 1975,JPN,4,,Fukuoka (JPN),03 DEC 2006,1180
28,2:08:51,,Kenai Kiprotich KENEI,01 JAN 1978,KEN,2,,Paris (FRA),09 APR 2006,1179
29,2:08:52,,Bernard BARMASAI,06 MAY 1974,KEN,3,,Paris (FRA),09 APR 2006,1179
29,2:08:52,,Solomon BUSHENDICH,10 JAN 1984,KEN,1,,Amsterdam (NED),15 OCT 2006,1179
29,2:08:52,,Toshinari SUWA,29 JAN 1977,JPN,5,,Fukuoka (JPN),03 DEC 2006,1179
32,2:08:55,,Luís JESUS,19 NOV 1968,POR,4,,Paris (FRA),09 APR 2006,1178
33,2:08:56,,Peter Kiplagat CHEBET,24 JUN 1976,KEN,2,,Wien (AUT),07 MAY 2006,1178
33,2:08:56,,Abdi ABDIRAHMAN,01 JAN 1977,USA,4,,"Chicago, IL (USA)",22 OCT 2006,1178
35,2:08:58,,Ambesse TOLOSSA,28 AUG 1977,ETH,1,,Tokyo (JPN),12 FEB 2006,1177
35,2:08:58,,David Kiprono LANGAT,,KEN,5,,Paris (FRA),09 APR 2006,1177
37,2:09:06,,Wilfred Kibet KIGEN,23 FEB 1975,KEN,1,,Frankfurt (GER),29 OCT 2006,1175
38,2:09:11,,Rachid EL GHANMOUNI,10 APR 1978,MAR,6,,Paris (FRA),09 APR 2006,1174
39,2:09:15,,José RÍOS,15 MAR 1974,ESP,1,,Otsu (JPN),05 MAR 2006,1173
39,2:09:15,,Jackson KOECH,26 DEC 1978,KEN,5,,Rotterdam (NED),09 APR 2006,1173
41,2:09:25,,James ROTICH,22 DEC 1978,KEN,3,,Hamburg (GER),23 APR 2006,1170
42,2:09:26,,Salim KIPSANG,22 DEC 1979,KEN,6,,Rotterdam (NED),09 APR 2006,1170
43,2:09:27,,Joseph Ngeny KIPROTICH,20 JUL 1977,KEN,3,,Milano (ITA),08 OCT 2006,1169
44,2:09:28,,Samson BARMAO,17 APR 1982,KEN,2,,Eindhoven (NED),08 OCT 2006,1169
45,2:09:30,,Daniele CAIMMI,17 DEC 1972,ITA,2,,Roma (ITA),26 MAR 2006,1169
46,2:09:31,,Toshinari TAKAOKA,24 SEP 1970,JPN,2,,Tokyo (JPN),12 FEB 2006,1168
47,2:09:35,,Evans RUTTO,08 APR 1978,KEN,10,,London (GBR),23 APR 2006,1167
47,2:09:35,,Philip MANYIM,24 MAR 1978,KEN,3,,Seoul (KOR),05 NOV 2006,1167
49,2:09:41,,Christopher CHEBOIBOCH,03 MAR 1977,KEN,7,,Rotterdam (NED),09 APR 2006,1165
50,2:09:45,,Gert THYS,12 NOV 1971,RSA,1,,Beppu (JPN),04 FEB 2006,1164
51,2:09:47,,Wilson ONSARE,15 JUN 1976,KEN,4,,Seoul (KOR),05 NOV 2006,1164
52,2:09:52,,Laurence SAINA,04 AUG 1981,KEN,1,,Porto (POR),15 OCT 2006,1162
53,2:10:00,,Laban KIPNGETICH,07 AUG 1976,KEN,3,,Roma (ITA),26 MAR 2006,1160
54,2:10:05,,Thomas CHEMITEI,22 MAY 1978,KEN,4,,Roma (ITA),26 MAR 2006,1159
54,2:10:05,,Thomas KIPLITAN,15 JUN 1983,KEN,8,,Rotterdam (NED),09 APR 2006,1159
56,2:10:06,,Luke KIBET,12 APR 1983,KEN,3,,Eindhoven (NED),08 OCT 2006,1159
57,2:10:08,,Laban KIPKEMBOI,30 DEC 1977,KEN,2,,"Los Angeles, CA (USA)",18 MAR 2006,1158
58,2:10:09,,Oleksandr KUZIN,21 OCT 1974,UKR,5,,Roma (ITA),26 MAR 2006,1158
59,2:10:10,,Stephen Kipkoech KIBIWOTT,03 APR 1980,KEN,1,,Torino (ITA),24 SEP 2006,1157
60,2:10:15,,Daniel Kipkurgat RONO,13 JUL 1978,KEN,1,,Toronto (CAN),24 SEP 2006,1156
61,2:10:17,,Hosea Kiprop ROTICH,02 AUG 1979,KEN,1,,Nairobi (KEN),29 OCT 2006,1156
62,2:10:19,,James Kipsang KWAMBAI,28 FEB 1983,KEN,1,,Brescia (ITA),30 APR 2006,1155
63,2:10:20,,Takayuki MATSUMIYA,21 FEB 1980,JPN,2,,Otsu (JPN),05 MAR 2006,1155
64,2:10:24,,Abdelkader EL MOUAZIZ,1969,MAR,11,,London (GBR),23 APR 2006,1154
65,2:10:30,,Moses Kimeli ARUSEI,1983,KEN,2,,Frankfurt (GER),29 OCT 2006,1152
66,2:10:35,,Simon Njuguna WANGAI,11 DEC 1978,KEN,3,,"Los Angeles, CA (USA)",18 MAR 2006,1151
67,2:10:40,,Francis KIPROP,25 DEC 1984,KEN,8,,Paris (FRA),09 APR 2006,1149
68,2:10:41,,Abderrahim BOURAMDANE,01 JAN 1978,MAR,2,,Toronto (CAN),24 SEP 2006,1149
69,2:10:43,,Henry Kapkiai KIMELI,1983,KEN,2,,Torino (ITA),24 SEP 2006,1148
69,2:10:43,,Gudisa SHENTAMA,19 JUN 1980,ETH,2,,Berlin (GER),24 SEP 2006,1148
71,2:10:45,,Kamiel MAASE,20 OCT 1971,NED,1,,Rotterdam (NED),09 APR 2006,1148
71,2:10:45,,Mesfin ADIMASU,05 MAR 1985,ETH,9,,Rotterdam (NED),09 APR 2006,1148
71,2:10:45,,Philip KIRUI,11 SEP 1973,KEN,9,,Paris (FRA),09 APR 2006,1148
74,2:10:47,,Satoshi IRIFUNE,14 DEC 1975,JPN,4,,Tokyo (JPN),12 FEB 2006,1147
74,2:10:47,,Benjamin ITOK,1972,KEN,1,,Linz (AUT),23 APR 2006,1147
74,2:10:47,,Getuli AMNAAY BAYO,07 JUN 1980,TAN,3,,Amsterdam (NED),15 OCT 2006,1147
74,2:10:47,,Brian SELL,11 APR 1979,USA,6,,"Chicago, IL (USA)",22 OCT 2006,1147
78,2:10:48,,Tsuyoshi OGATA,11 MAY 1973,JPN,6,,Fukuoka (JPN),03 DEC 2006,1147
79,2:10:49,,Satoshi OSAKI,04 JUN 1976,JPN,3,,Otsu (JPN),05 MAR 2006,1147
79,2:10:49,,Francis Kipkoech BOWEN,12 OCT 1973,KEN,3,,Frankfurt (GER),29 OCT 2006,1147
79,2:10:49,,Bong-ju LEE,11 OCT 1970,KOR,5,,Seoul (KOR),05 NOV 2006,1147
82,2:10:50,,Haiyang DENG,15 OCT 1984,CHN,1,,Xiamen (CHN),25 MAR 2006,1146
83,2:10:51,,Ottaviano ANDRIANI,04 JAN 1974,ITA,10,,Paris (FRA),09 APR 2006,1146
84,2:10:52,,David RAMARD,03 FEB 1978,FRA,11,,Paris (FRA),09 APR 2006,1146
85,2:10:54,,Japhet KIPKORIR,07 APR 1981,KEN,1,,Beograd (SRB),22 APR 2006,1145
86,2:10:57,,Peter Kiprotich CHERUS,27 FEB 1979,KEN,4,,Frankfurt (GER),29 OCT 2006,1145
87,2:10:59,,Leonid SHVETSOV,28 MAR 1969,RUS,4,,Otsu (JPN),05 MAR 2006,1144
88,2:11:04,,Fred KIPROP,03 JUN 1974,KEN,5,,Hamburg (GER),23 APR 2006,1143
89,2:11:05,,Yuichi WASHIO,01 DEC 1977,JPN,1,,Nobeoka (JPN),19 FEB 2006,1142
90,2:11:06,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,6,,Hamburg (GER),23 APR 2006,1142
90,2:11:06,,Philip KEMEI KIPKEMBOI,06 JUN 1977,KEN,1,,Mombasa (KEN),14 MAY 2006,1142
92,2:11:08,,Michael MISOI,,KEN,2,,Mombasa (KEN),14 MAY 2006,1141
93,2:11:09,,Danilo GOFFI,03 DEC 1972,ITA,7,,Hamburg (GER),23 APR 2006,1141
94,2:11:10,,Tesfaye DEREJE,30 SEP 1985,ETH,8,,Hamburg (GER),23 APR 2006,1141
95,2:11:11,,Mubarak Hassan SHAMI,02 DEC 1980,QAT,1,,Praha (CZE),14 MAY 2006,1141
96,2:11:12,,Ernest KIPYEGO,06 OCT 1978,KEN,2,,Linz (AUT),23 APR 2006,1140
97,2:11:17,,Stanley LELEITO,15 JUN 1984,KEN,4,,Amsterdam (NED),15 OCT 2006,1139
98,2:11:18,,Nephat Ngotho KINYANJUI,30 JUN 1977,KEN,1,,Nagano (JPN),16 APR 2006,1139
99,2:11:19,,Grigoriy ANDREYEV,07 JAN 1976,RUS,2,,Nagano (JPN),16 APR 2006,1138
100,2:11:24,,Teferi WODAJO,27 JAN 1982,ETH,1,,Köln (GER),08 OCT 2006,1137
1,2:00:35,,Kelvin KIPTUM,02 DEC 1999,KEN,1,,"Chicago, IL (USA)",08 OCT 2023,1322
2,2:01:48,,Sisay LEMMA,12 DEC 1990,ETH,1,,Valencia (ESP),03 DEC 2023,1300
3,2:02:42,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,Berlin (GER),24 SEP 2023,1284
